logical_game_name,alias,normalized_alias,source,confidence
Tales of Phantasia,テイルズ オブ ファンタジア,テイルズオブファンタジア,igdb_alias_or_localization,medium
Tales of Symphonia,Tales of Symphonia,talesofsymphonia,csv_source,medium
Tales of Symphonia,ToS,tos,igdb_alias_or_localization,medium
Tales of Symphonia,仙乐传说,仙乐传说,igdb_alias_or_localization,medium
Tales of Symphonia,テイルズ オブ シンフォニア,テイルズオブシンフォニア,igdb_alias_or_localization,medium
Tales of the Abyss,Tales of the Abyss,talesoftheabyss,csv_source,medium
Tales of the Abyss,TOA,toa,igdb_alias_or_localization,medium
Tales of the Abyss,テイルズ オブ ジ アビス,テイルズオブジアビス,igdb_alias_or_localization,medium
Tales of Vesperia,Tales of Vesperia,talesofvesperia,csv_source,medium
Tales of Vesperia,テイルズ オブ ヴェスペリア,テイルズオブヴェスペリア,igdb_alias_or_localization,medium
Tekken 3,Tekken 3,tekken3,csv_source,medium
Tekken 3,鉄拳3,鉄拳3,igdb_alias_or_localization,medium
Tekken 5,Tekken 5,tekken5,csv_source,medium
Tekken 5,鉄拳5,鉄拳5,igdb_alias_or_localization,medium
Tekken 7,Tekken 7,tekken7,csv_source,medium
Tekken 7,鉄拳7,鉄拳7,igdb_alias_or_localization,medium
Tekken 8,Tekken 8,tekken8,csv_source,high
Tekken 8,鐵拳8,鐵拳8,igdb_alias_or_localization,high
Tekken 8,铁拳8,铁拳8,igdb_alias_or_localization,high
Tekken 8,TEKKEN 8.exe,tekken8exe,igdb_alias_or_localization,high
Tekken 8,鉄拳8,鉄拳8,igdb_alias_or_localization,high
Terraria,Terraria,terraria,csv_source,high
Terraria,Terraria.exe,terrariaexe,igdb_alias_or_localization,high
Terraria,テラリア,テラリア,igdb_alias_or_localization,high
The Elder Scrolls IV: Oblivion,The Elder Scrolls IV: Oblivion,theelderscrollsivoblivion,csv_source,high
The Elder Scrolls IV: Oblivion,TESIV,tesiv,igdb_alias_or_localization,high
The Elder Scrolls IV: Oblivion,Elder Scrolls 4,elderscrolls4,igdb_alias_or_localization,high
The Elder Scrolls IV: Oblivion,TES4,tes4,igdb_alias_or_localization,high
The Elder Scrolls IV: Oblivion,TES Oblivion,tesoblivion,igdb_alias_or_localization,high
The Elder Scrolls IV: Oblivion,Oblivion,oblivion,igdb_alias_or_localization,high
The Elder Scrolls V: Skyrim,The Elder Scrolls V: Skyrim,theelderscrollsvskyrim,csv_source,medium
The Elder Scrolls V: Skyrim,TES5,tes5,igdb_alias_or_localization,medium
The Elder Scrolls V: Skyrim,The Elder Scrolls 5: Skyrim,theelderscrolls5skyrim,igdb_alias_or_localization,medium
The Elder Scrolls V: Skyrim,Skyrim,skyrim,igdb_alias_or_localization,medium
The Elder Scrolls V: Skyrim,TESV: Skyrim,tesvskyrim,igdb_alias_or_localization,medium
The Elder Scrolls V: Skyrim,TES Skyrim,tesskyrim,igdb_alias_or_localization,medium
The Idolmaster,The Idolmaster,theidolmaster,csv_source,medium
The Idolmaster,THE iDOLM@STER,theidolmster,igdb_alias_or_localization,medium
The Idolmaster,アイドルマスター,アイドルマスター,igdb_alias_or_localization,medium
The Idolmaster: Cinderella Girls,THE IDOLM@STER CINDERELLA GIRLS,theidolmstercinderellagirls,csv_source,high
The Idolmaster: Cinderella Girls,The Idolmaster: Cinderella Girls,theidolmastercinderellagirls,logical_name,high
The Idolmaster: Cinderella Girls,アイドルマスター シンデレラガールズ,アイドルマスターシンデレラガールズ,igdb_alias_or_localization,high
The Last of Us,The Last of Us,thelastofus,csv_source,high
The Last of Us,TLoU,tlou,igdb_alias_or_localization,high
The Last of Us,The Last of Us™ Remastered,thelastofustmremastered,igdb_alias_or_localization,high
The Last of Us Part II,The Last of Us Part II,thelastofuspartii,csv_source,high
The Last of Us Part II,The Last of Us 2,thelastofus2,igdb_alias_or_localization,high
The Last of Us Part II,The Last of Us Part 2,thelastofuspart2,igdb_alias_or_localization,high
The Last of Us Part II,TLoU Part II,tloupartii,igdb_alias_or_localization,high
The Last of Us Part II,TLoU Part 2,tloupart2,igdb_alias_or_localization,high
The Last of Us Part II,TLoU II,tlouii,igdb_alias_or_localization,high
The Last of Us Part II,TLoU 2,tlou2,igdb_alias_or_localization,high
The Last of Us Part II,ラスト オブ アス パート 2,ラストオブアスパート2,igdb_alias_or_localization,high
The Legend of Heroes: Trails in the Sky SC,Trails in the Sky SC,trailsintheskysc,csv_source,high
The Legend of Heroes: Trails in the Sky SC,The Legend of Heroes: Trails in the Sky SC,thelegendofheroestrailsintheskysc,logical_name,high
The Legend of Heroes: Trails in the Sky SC,Eiyuu Densetsu: Sora no Kiseki SC,eiyuudensetsusoranokisekisc,igdb_alias_or_localization,high
The Legend of Heroes: Trails in the Sky SC,The Legend of Heroes: Sora no Kiseki SC,thelegendofheroessoranokisekisc,igdb_alias_or_localization,high
The Legend of Heroes: Trails in the Sky SC,The Legend of Heroes: Trails in the Sky Second Chapter,thelegendofheroestrailsintheskysecondchapter,igdb_alias_or_localization,high
The Legend of Heroes: Trails in the Sky SC,Eiyuu Densetsu VI: Sora no Kiseki SC,eiyuudensetsuvisoranokisekisc,igdb_alias_or_localization,high
The Legend of Heroes: Trails in the Sky SC,The Legend of Heroes VI: Trails in the Sky SC,thelegendofheroesvitrailsintheskysc,igdb_alias_or_localization,high
The Legend of Heroes: Trails in the Sky SC,Sky SC,skysc,igdb_alias_or_localization,high
The Legend of Heroes: Trails in the Sky SC,英雄传说 空之轨迹 SC,英雄传说空之轨迹sc,igdb_alias_or_localization,high
The Legend of Heroes: Trails in the Sky SC,英雄伝説 空の軌跡 SC,英雄伝説空の軌跡sc,igdb_alias_or_localization,high
The Legend of Heroes: Trails in the Sky SC,영웅전설: 하늘의 궤적 SC,sc,igdb_alias_or_localization,high
The Legend of Heroes: Trails of Cold Steel,Trails of Cold Steel,trailsofcoldsteel,csv_source,high
The Legend of Heroes: Trails of Cold Steel,The Legend of Heroes: Trails of Cold Steel,thelegendofheroestrailsofcoldsteel,logical_name,high
The Legend of Heroes: Trails of Cold Steel,The Legend of Heroes: Trails in the Flash,thelegendofheroestrailsintheflash,igdb_alias_or_localization,high
The Legend of Heroes: Trails of Cold Steel,The Legend of Heroes: Sen no Kiseki,thelegendofheroessennokiseki,igdb_alias_or_localization,high
The Legend of Heroes: Trails of Cold Steel,Eiyū Densetsu: Sen no Kiseki,eiyudensetsusennokiseki,igdb_alias_or_localization,high
The Legend of Heroes: Trails of Cold Steel,Eiyuu Densetsu: Sen no Kiseki,eiyuudensetsusennokiseki,igdb_alias_or_localization,high
The Legend of Heroes: Trails of Cold Steel,英雄伝説 閃の軌跡,英雄伝説閃の軌跡,igdb_alias_or_localization,high
The Legend of Heroes: Trails of Cold Steel III,Trails of Cold Steel III,trailsofcoldsteeliii,csv_source,high
The Legend of Heroes: Trails of Cold Steel III,The Legend of Heroes: Trails of Cold Steel III,thelegendofheroestrailsofcoldsteeliii,logical_name,high
The Legend of Heroes: Trails of Cold Steel III,CS3,cs3,igdb_alias_or_localization,high
The Legend of Heroes: Trails of Cold Steel III,Eiyuu Densetsu: Sen no Kiseki III,eiyuudensetsusennokisekiiii,igdb_alias_or_localization,high
The Legend of Heroes: Trails of Cold Steel III,The Legend of Heroes: Trails of Cold Steel 3,thelegendofheroestrailsofcoldsteel3,igdb_alias_or_localization,high
The Legend of Heroes: Trails of Cold Steel III,THE LEGEND OF HEROES: 閃の軌跡Ⅲ,thelegendofheroes閃の軌跡iii,igdb_alias_or_localization,high
The Legend of Heroes: Trails of Cold Steel III,영웅전설 섬의 궤적 III,iii,igdb_alias_or_localization,high
The Legend of Heroes: Trails of Cold Steel III,英雄伝説 閃の軌跡 Ⅲ,英雄伝説閃の軌跡iii,igdb_alias_or_localization,high
The Legend of Zelda,The Legend of Zelda,thelegendofzelda,csv_source,high
The Legend of Zelda,The Hyrule Fantasy: Legend of Zelda,thehyrulefantasylegendofzelda,igdb_alias_or_localization,high
The Legend of Zelda,Zelda no Densetsu: The Hyrule Fantasy,zeldanodensetsuthehyrulefantasy,igdb_alias_or_localization,high
The Legend of Zelda,LoZ,loz,igdb_alias_or_localization,high
The Legend of Zelda,TLoZ,tloz,igdb_alias_or_localization,high
The Legend of Zelda,Zelda no Densetsu 1: The Hyrule Fantasy,zeldanodensetsu1thehyrulefantasy,igdb_alias_or_localization,high
The Legend of Zelda,Zelda no Densetsu,zeldanodensetsu,igdb_alias_or_localization,high
The Legend of Zelda,A lenda de Zelda,alendadezelda,igdb_alias_or_localization,high
The Legend of Zelda,ゼルダの伝説,ゼルダの伝説,igdb_alias_or_localization,high
The Legend of Zelda: A Link to the Past,The Legend of Zelda: A Link to the Past,thelegendofzeldaalinktothepast,csv_source,medium
The Legend of Zelda: A Link to the Past,Zelda no Densetsu: Kamigami no Triforce,zeldanodensetsukamigaminotriforce,igdb_alias_or_localization,medium
The Legend of Zelda: A Link to the Past,Zelda III,zeldaiii,igdb_alias_or_localization,medium
The Legend of Zelda: A Link to the Past,TLoZ: ALttP,tlozalttp,igdb_alias_or_localization,medium
The Legend of Zelda: A Link to the Past,LTTP,lttp,igdb_alias_or_localization,medium
The Legend of Zelda: A Link to the Past,塞尔达传说 - 众神的三角力量,塞尔达传说众神的三角力量,igdb_alias_or_localization,medium
The Legend of Zelda: A Link to the Past,Zelda 3,zelda3,igdb_alias_or_localization,medium
The Legend of Zelda: A Link to the Past,A lenda de Zelda: um elo com o passado,alendadezeldaumelocomopassado,igdb_alias_or_localization,medium
The Legend of Zelda: A Link to the Past,ゼルダの伝説 神々のトライフォース,ゼルダの伝説神のトライフォース,igdb_alias_or_localization,medium
The Legend of Zelda: Breath of the Wild,The Legend of Zelda: Breath of the Wild,thelegendofzeldabreathofthewild,csv_source,high
The Legend of Zelda: Breath of the Wild,TLoZ BotW,tlozbotw,igdb_alias_or_localization,high
The Legend of Zelda: Breath of the Wild,BotW,botw,igdb_alias_or_localization,high
The Legend of Zelda: Breath of the Wild,Breath of the Wild,breathofthewild,igdb_alias_or_localization,high
The Legend of Zelda: Breath of the Wild,薩爾達傳說：曠野之息,薩爾達傳說曠野之息,igdb_alias_or_localization,high
The Legend of Zelda: Breath of the Wild,塞尔达传说 旷野之息,塞尔达传说旷野之息,igdb_alias_or_localization,high
The Legend of Zelda: Breath of the Wild,ゼルダの伝説 ブレス オブ ザ ワイルド,ゼルダの伝説ブレスオブザワイルド,igdb_alias_or_localization,high
The Legend of Zelda: Majora's Mask,The Legend of Zelda: Majora's Mask,thelegendofzeldamajorasmask,csv_source,high
The Legend of Zelda: Majora's Mask,Zelda no Densetsu: Majora no Kamen,zeldanodensetsumajoranokamen,igdb_alias_or_localization,high
The Legend of Zelda: Majora's Mask,Majora's Mask,majorasmask,igdb_alias_or_localization,high
The Legend of Zelda: Majora's Mask,TLoZ: MM,tlozmm,igdb_alias_or_localization,high
The Legend of Zelda: Majora's Mask,LoZ: MM,lozmm,igdb_alias_or_localization,high
The Legend of Zelda: Majora's Mask,Zelda Gaiden,zeldagaiden,igdb_alias_or_localization,high
The Legend of Zelda: Majora's Mask,ゼルダの伝説 外伝,ゼルダの伝説外伝,igdb_alias_or_localization,high
The Legend of Zelda: Majora's Mask,塞尔达传说-魔力面具,塞尔达传说魔力面具,igdb_alias_or_localization,high
The Legend of Zelda: Majora's Mask,ゼルダの伝説 ムジュラの仮面,ゼルダの伝説ムジュラの仮面,igdb_alias_or_localization,high
The Legend of Zelda: Ocarina of Time,The Legend of Zelda: Ocarina of Time,thelegendofzeldaocarinaoftime,csv_source,medium
The Legend of Zelda: Ocarina of Time,TLoZ: OoT,tlozoot,igdb_alias_or_localization,medium
The Legend of Zelda: Ocarina of Time,Zelda Chuanshuo Shiguang Zhi Di,zeldachuanshuoshiguangzhidi,igdb_alias_or_localization,medium
The Legend of Zelda: Ocarina of Time,OoT,oot,igdb_alias_or_localization,medium
The Legend of Zelda: Ocarina of Time,Ocarina of Time,ocarinaoftime,igdb_alias_or_localization,medium
The Legend of Zelda: Ocarina of Time,Toki no Ocarina,tokinoocarina,igdb_alias_or_localization,medium
The Legend of Zelda: Ocarina of Time,塞尔达传说: 时之笛,塞尔达传说时之笛,igdb_alias_or_localization,medium
The Legend of Zelda: Ocarina of Time,Zelda no Densetsu: Toki no Ocarina,zeldanodensetsutokinoocarina,igdb_alias_or_localization,medium
The Legend of Zelda: Ocarina of Time,TLoZ: Ocarina of Time,tlozocarinaoftime,igdb_alias_or_localization,medium
The Legend of Zelda: Ocarina of Time,塞尔达传说 时光之笛,塞尔达传说时光之笛,igdb_alias_or_localization,medium
The Legend of Zelda: Ocarina of Time,Zelda 64,zelda64,igdb_alias_or_localization,medium
The Legend of Zelda: Ocarina of Time,ゼルダの伝説 時のオカリナ,ゼルダの伝説時のオカリナ,igdb_alias_or_localization,medium
The Legend of Zelda: Skyward Sword,The Legend of Zelda: Skyward Sword,thelegendofzeldaskywardsword,csv_source,high
The Legend of Zelda: Skyward Sword,塞尔达传说：天空之剑,塞尔达传说天空之剑,igdb_alias_or_localization,high
The Legend of Zelda: Skyward Sword,Zelda no Densetsu: Skyward Sword ,zeldanodensetsuskywardsword,igdb_alias_or_localization,high
The Legend of Zelda: Skyward Sword,ゼルダの伝説 スカイウォードソード,ゼルダの伝説スカイウォードソード,igdb_alias_or_localization,high
The Legend of Zelda: Tears of the Kingdom,The Legend of Zelda: Tears of the Kingdom,thelegendofzeldatearsofthekingdom,csv_source,high
The Legend of Zelda: Tears of the Kingdom,TotK,totk,igdb_alias_or_localization,high
The Legend of Zelda: Tears of the Kingdom,TLoZ TotK,tloztotk,igdb_alias_or_localization,high
The Legend of Zelda: Tears of the Kingdom,薩爾達傳說：王國之淚,薩爾達傳說王國之淚,igdb_alias_or_localization,high
The Legend of Zelda: Tears of the Kingdom,塞尔达传说：王国之泪,塞尔达传说王国之泪,igdb_alias_or_localization,high
The Legend of Zelda: Tears of the Kingdom,Tears of the Kingdom,tearsofthekingdom,igdb_alias_or_localization,high
The Legend of Zelda: Tears of the Kingdom,Zelda: Tears of the Kingdom,zeldatearsofthekingdom,igdb_alias_or_localization,high
The Legend of Zelda: Tears of the Kingdom,ゼルダの伝説 ティアーズ オブ ザ キングダム,ゼルダの伝説ティアーズオブザキングダム,igdb_alias_or_localization,high
The Legend of Zelda: The Wind Waker,The Legend of Zelda: The Wind Waker,thelegendofzeldathewindwaker,csv_source,high
The Legend of Zelda: The Wind Waker,Zelda no Densetsu: Kaze no Takuto,zeldanodensetsukazenotakuto,igdb_alias_or_localization,high
The Legend of Zelda: The Wind Waker,Wind Waker,windwaker,igdb_alias_or_localization,high
The Legend of Zelda: The Wind Waker,塞尔达传说：风之杖,塞尔达传说风之杖,igdb_alias_or_localization,high
The Legend of Zelda: The Wind Waker,TWW,tww,igdb_alias_or_localization,high
The Legend of Zelda: The Wind Waker,萨尔达传说：风之律动,萨尔达传说风之律动,igdb_alias_or_localization,high
The Legend of Zelda: The Wind Waker,TLoZ: TWW,tloztww,igdb_alias_or_localization,high
The Legend of Zelda: The Wind Waker,ゼルダの伝説 風のタクト,ゼルダの伝説風のタクト,igdb_alias_or_localization,high
The Legend of Zelda: Twilight Princess,The Legend of Zelda: Twilight Princess,thelegendofzeldatwilightprincess,csv_source,medium
The Legend of Zelda: Twilight Princess,The Legend of Zelda: The Wind Waker 2,thelegendofzeldathewindwaker2,igdb_alias_or_localization,medium
The Legend of Zelda: Twilight Princess,LoZ: TP,loztp,igdb_alias_or_localization,medium
The Legend of Zelda: Twilight Princess,塞尔达传说: 黄昏公主,塞尔达传说黄昏公主,igdb_alias_or_localization,medium
The Legend of Zelda: Twilight Princess,Zelda no Densetsu: Twilight Princess,zeldanodensetsutwilightprincess,igdb_alias_or_localization,medium
The Legend of Zelda: Twilight Princess,ゼルダの伝説 トワイライトプリンセス,ゼルダの伝説トワイライトプリンセス,igdb_alias_or_localization,medium
The Witcher 3: Wild Hunt,The Witcher 3: Wild Hunt,thewitcher3wildhunt,csv_source,high
The Witcher 3: Wild Hunt,Witcher III,witcheriii,igdb_alias_or_localization,high
The Witcher 3: Wild Hunt,Wiedźmin 3: Dziki Gon,wiedzmin3dzikigon,igdb_alias_or_localization,high
The Witcher 3: Wild Hunt,巫师3：狂猎,巫师3狂猎,igdb_alias_or_localization,high
The Witcher 3: Wild Hunt,The Witcher III: Wild Hunt,thewitcheriiiwildhunt,igdb_alias_or_localization,high
The Witcher 3: Wild Hunt,Witcher 3,witcher3,igdb_alias_or_localization,high
The Witcher 3: Wild Hunt,TW3,tw3,igdb_alias_or_localization,high
The Witcher 3: Wild Hunt,巫師3：狂獵,巫師3狂獵,igdb_alias_or_localization,high
The Witcher 3: Wild Hunt,redprelauncher.exe,redprelauncherexe,igdb_alias_or_localization,high
The Witcher 3: Wild Hunt,Zaklínač 3: Divoký hon,zaklinac3divokyhon,igdb_alias_or_localization,high
The Witcher 3: Wild Hunt,ウィッチャー３　ワイルドハント,ウィッチャー3ワイルドハント,igdb_alias_or_localization,high
The World Ends with You,The World Ends with You,theworldendswithyou,csv_source,high
The World Ends with You,TWEWY,twewy,igdb_alias_or_localization,high
The World Ends with You,Subarashiki Kono Sekai,subarashikikonosekai,igdb_alias_or_localization,high
The World Ends with You,It's a Wonderful World,itsawonderfulworld,igdb_alias_or_localization,high
The World Ends with You,すばらしきこのせかい,すばらしきこのせかい,igdb_alias_or_localization,high
Trials of Mana (1995),Trials of Mana,trialsofmana,csv_source,high
Trials of Mana (1995),Trials of Mana (1995),trialsofmana1995,logical_name,high
Trials of Mana (1995),Seiken Densetsu 3,seikendensetsu3,igdb_alias_or_localization,high
Trials of Mana (1995),The Legend of the Sacred Sword 3,thelegendofthesacredsword3,igdb_alias_or_localization,high
Trials of Mana (1995),Secret of Mana 2,secretofmana2,igdb_alias_or_localization,high
Trials of Mana (1995),聖剣伝説 3,聖剣伝説3,igdb_alias_or_localization,high
Triangle Strategy,Triangle Strategy,trianglestrategy,csv_source,medium
Triangle Strategy,Project Triangle Strategy,projecttrianglestrategy,igdb_alias_or_localization,medium
Triangle Strategy,トライアングルストラテジー,トライアングルストラテジー,igdb_alias_or_localization,medium
Ultrakill,ULTRAKILL,ultrakill,csv_source,high
Ultrakill,ULTRAKILL.exe,ultrakillexe,igdb_alias_or_localization,high
Uma Musume: Pretty Derby,Uma Musume: Pretty Derby,umamusumeprettyderby,csv_source,low
Undertale,Undertale,undertale,csv_source,high
Undertale,UT,ut,igdb_alias_or_localization,high
Undertale,UNDERTALE.exe,undertaleexe,igdb_alias_or_localization,high
Undertale,アンダーテール,アンダーテール,igdb_alias_or_localization,high
Wuthering Waves,Wuthering Waves,wutheringwaves,csv_source,high
Wuthering Waves,鸣潮,鸣潮,igdb_alias_or_localization,high
Wuthering Waves,WuWa,wuwa,igdb_alias_or_localization,high
Wuthering Waves,鳴潮,鳴潮,igdb_alias_or_localization,high
Wuthering Waves,Wuthering Waves.exe,wutheringwavesexe,igdb_alias_or_localization,high
Xenoblade Chronicles,Xenoblade Chronicles,xenobladechronicles,csv_source,high
Xenoblade Chronicles,Monado:  Beginning of the World,monadobeginningoftheworld,igdb_alias_or_localization,high
Xenoblade Chronicles,Xenoblade,xenoblade,igdb_alias_or_localization,high
Xenoblade Chronicles,ゼノブレイド,ゼノブレイド,igdb_alias_or_localization,high
Xenoblade Chronicles 2,Xenoblade Chronicles 2,xenobladechronicles2,csv_source,high
Xenoblade Chronicles 2,Xenoblade 2,xenoblade2,igdb_alias_or_localization,high
Xenoblade Chronicles 2,XC2,xc2,igdb_alias_or_localization,high
Xenoblade Chronicles 2,ゼノブレイド2,ゼノブレイド2,igdb_alias_or_localization,high
Xenoblade Chronicles 3,Xenoblade Chronicles 3,xenobladechronicles3,csv_source,high
Xenoblade Chronicles 3,Xenoblade 3,xenoblade3,igdb_alias_or_localization,high
Xenoblade Chronicles 3,XC3,xc3,igdb_alias_or_localization,high
Xenoblade Chronicles 3,异度神剑3,异度神剑3,igdb_alias_or_localization,high
Xenoblade Chronicles 3,異度神劍3,異度神劍3,igdb_alias_or_localization,high
Xenoblade Chronicles 3,ゼノブレイド 3,ゼノブレイド3,igdb_alias_or_localization,high
Xenoblade Chronicles X,Xenoblade Chronicles X,xenobladechroniclesx,csv_source,high
Xenoblade Chronicles X,Xenoblade Cross,xenobladecross,igdb_alias_or_localization,high
Xenoblade Chronicles X,XenobladeX,xenobladex,igdb_alias_or_localization,high
Xenoblade Chronicles X,ゼノブレイドクロス,ゼノブレイドクロス,igdb_alias_or_localization,high
Yakuza 0,Like a Dragon 0,likeadragon0,csv_source,high
Yakuza 0,Yakuza 0,yakuza0,logical_name,high
Yakuza 0,Y0,y0,igdb_alias_or_localization,high
Yakuza 0,Yakuza Zero,yakuzazero,igdb_alias_or_localization,high
Yakuza 0,Yakuza0.exe,yakuza0exe,igdb_alias_or_localization,high
Yakuza 0,Ryu ga Gotoku 0: Chikai no Basho,ryugagotoku0chikainobasho,igdb_alias_or_localization,high
Yakuza 0,Like a Dragon 0: The Place of Oath,likeadragon0theplaceofoath,igdb_alias_or_localization,high
Yakuza 0,龍が如く0 誓いの場所,龍が如く0誓いの場所,igdb_alias_or_localization,high
Yakuza 0,용과 같이 0 맹세의 장소,0,igdb_alias_or_localization,high
Yakuza 5,Yakuza 5,yakuza5,csv_source,high
Yakuza 5,"Ryuu ga Gotoku 5: Yume, Kanaeshi Mono",ryuugagotoku5yumekanaeshimono,igdb_alias_or_localization,high
Yakuza 5,龍が如く5 夢、叶えし者,龍が如く5夢叶えし者,igdb_alias_or_localization,high
Yakuza 6: The Song of Life,Yakuza 6: The Song of Life,yakuza6thesongoflife,csv_source,high
Yakuza 6: The Song of Life,Y6,y6,igdb_alias_or_localization,high
Yakuza 6: The Song of Life,Ryuu ga Gotoku 6: Inochi no Uta.,ryuugagotoku6inochinouta,igdb_alias_or_localization,high
Yakuza 6: The Song of Life,Yakuza 6,yakuza6,igdb_alias_or_localization,high
Yakuza 6: The Song of Life,人中之龙 6 生命诗篇。,人中之龙6生命诗篇,igdb_alias_or_localization,high
Yakuza 6: The Song of Life,人中之龍 6 生命詩篇。,人中之龍6生命詩篇,igdb_alias_or_localization,high
Yakuza 6: The Song of Life,龍が如く6 命の詩。,龍が如く6命の詩,igdb_alias_or_localization,high
Yakuza Kiwami,Yakuza Kiwami,yakuzakiwami,csv_source,high
Yakuza Kiwami,YK1,yk1,igdb_alias_or_localization,high
Yakuza Kiwami,人中之龙 极,人中之龙极,igdb_alias_or_localization,high
Yakuza Kiwami,人中之龍 極,人中之龍極,igdb_alias_or_localization,high
Yakuza Kiwami,YakuzaKiwami.exe,yakuzakiwamiexe,igdb_alias_or_localization,high
Yakuza Kiwami,Ryu ga Gotoku Kiwami,ryugagotokukiwami,igdb_alias_or_localization,high
Yakuza Kiwami, 龍が如く 極,龍が如く極,igdb_alias_or_localization,high
Yakuza Kiwami,Like a Dragon Extreme,likeadragonextreme,igdb_alias_or_localization,high
Yakuza: Like a Dragon,Yakuza: Like a Dragon,yakuzalikeadragon,csv_source,high
Yakuza: Like a Dragon,Yakuza 7,yakuza7,igdb_alias_or_localization,high
Yakuza: Like a Dragon,Y7,y7,igdb_alias_or_localization,high
Yakuza: Like a Dragon,startup.exe,startupexe,igdb_alias_or_localization,high
Yakuza: Like a Dragon,人中之龙 7 光与暗的去向,人中之龙7光与暗的去向,igdb_alias_or_localization,high
Yakuza: Like a Dragon,人中之龍 7 光與闇的去向,人中之龍7光與闇的去向,igdb_alias_or_localization,high
Yakuza: Like a Dragon,Ryu ga Gotoku 7: Hikari to Yami no Yukue,ryugagotoku7hikaritoyaminoyukue,igdb_alias_or_localization,high
Yakuza: Like a Dragon,Yakuza 7: Like A Dragon,yakuza7likeadragon,igdb_alias_or_localization,high
Yakuza: Like a Dragon,Like a Dragon 7: Whereabouts of Light and Darkness,likeadragon7whereaboutsoflightanddarkness,igdb_alias_or_localization,high
Yakuza: Like a Dragon,龍が如く７　光と闇の行方,龍が如く7光と闇の行方,igdb_alias_or_localization,high
Ys IX: Monstrum Nox,Ys IX: Monstrum Nox,ysixmonstrumnox,csv_source,high
Ys IX: Monstrum Nox,Ys IX,ysix,igdb_alias_or_localization,high
Ys IX: Monstrum Nox,Ys 9: Monstrum Nox,ys9monstrumnox,igdb_alias_or_localization,high
Ys IX: Monstrum Nox,ys9.exe,ys9exe,igdb_alias_or_localization,high
Ys IX: Monstrum Nox,イース IX: Monstrum Nox,イースixmonstrumnox,igdb_alias_or_localization,high
Ys VIII: Lacrimosa of Dana,Ys VIII: Lacrimosa of Dana,ysviiilacrimosaofdana,csv_source,high
Ys VIII: Lacrimosa of Dana,Ys 8,ys8,igdb_alias_or_localization,high
Ys VIII: Lacrimosa of Dana,ys8.exe,ys8exe,igdb_alias_or_localization,high
Ys VIII: Lacrimosa of Dana,イースVIII Lacrimosa of Dana,イースviiilacrimosaofdana,igdb_alias_or_localization,high
Ys X: Nordics,Ys X: Nordics,ysxnordics,csv_source,high
Ys X: Nordics,Ys X,ysx,igdb_alias_or_localization,high
Ys X: Nordics,伊蘇X -北境歷險-,伊蘇x北境歷險,igdb_alias_or_localization,high
Ys X: Nordics,イース X：ノーディクス,イースxノーディクス,igdb_alias_or_localization,high
Zenless Zone Zero,Zenless Zone Zero,zenlesszonezero,csv_source,high
Zenless Zone Zero,ZZZ,zzz,igdb_alias_or_localization,high
Zenless Zone Zero,絕區零,絕區零,igdb_alias_or_localization,high
Zenless Zone Zero,绝区零,绝区零,igdb_alias_or_localization,high
Zenless Zone Zero,Perilous Zone Zero,perilouszonezero,igdb_alias_or_localization,high
Zenless Zone Zero,HYP.exe,hypexe,igdb_alias_or_localization,high
Zenless Zone Zero,ゼンレスゾーンゼロ,ゼンレスゾーンゼロ,igdb_alias_or_localization,high
